0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	-2
1	-5
3	-11
2	-16
-1	-18
-2	-26
-2	-36
-1	-52
0	-63
2	-68
5	-84
6	-90
2	-87
1	-81
3	-67
2	-51
1	-33
0	-17
0	-10
0	-5
0	-2
0	0
0	0
0	0
0	-1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	-1
2	-4
2	-10
1	-18
0	-20
-1	-27
0	-35
1	-50
1	-64
1	-66
2	-81
3	-91
2	-90
1	-80
2	-65
2	-53
0	-34
0	-17
0	-10
0	-5
0	-2
0	0
0	1
0	0
0	-2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	-4
0	-10
1	-18
1	-22
0	-27
0	-34
1	-48
2	-64
1	-68
-1	-80
-1	-90
2	-90
2	-80
0	-65
0	-53
1	-35
0	-18
0	-10
0	-5
0	-2
0	0
-1	1
-1	0
-1	-2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	-3
1	-8
2	-18
1	-23
-1	-28
-2	-34
0	-46
2	-63
2	-70
1	-82
1	-88
2	-89
0	-83
-3	-68
-4	-52
-2	-34
-1	-19
-1	-10
-1	-5
0	-2
0	0
-1	0
-1	0
-1	-1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	-2
1	-7
1	-18
0	-25
-2	-30
-3	-33
-2	-44
0	-61
1	-71
0	-83
0	-87
0	-90
-2	-86
-5	-70
-5	-50
-4	-32
-2	-19
-2	-10
-1	-4
0	-2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
-1	-2
-2	-7
-2	-18
0	-25
0	-32
-1	-34
-2	-42
-1	-59
0	-71
-1	-84
-2	-87
-2	-90
-3	-89
-3	-70
-2	-49
-2	-31
-2	-18
-1	-9
-1	-4
-1	-2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
-1	-3
-2	-8
-1	-16
1	-23
2	-32
2	-35
2	-42
1	-59
0	-71
1	-84
0	-89
-2	-92
-3	-89
-2	-69
-1	-48
-1	-31
-1	-18
-1	-10
-1	-4
-1	-1
0	0
0	0
0	0
0	-1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
-1	-4
-1	-8
0	-15
1	-21
3	-31
4	-36
3	-44
2	-59
4	-70
4	-84
2	-92
-1	-95
-3	-88
-2	-68
-2	-49
-3	-31
-2	-16
-1	-10
0	-4
0	0
0	0
0	1
0	0
0	-2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
-1	-1
-1	-4
-1	-9
-2	-15
-2	-20
1	-28
4	-35
4	-45
4	-58
4	-70
2	-86
1	-93
2	-96
3	-88
2	-69
0	-50
-1	-31
-1	-16
0	-8
1	-3
1	-1
0	-1
0	1
0	0
0	-2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
-1	-2
0	-3
0	-9
0	-16
-1	-18
1	-25
3	-33
4	-45
4	-58
3	-70
3	-87
4	-92
6	-94
6	-89
5	-71
3	-51
2	-32
0	-16
0	-8
0	-3
0	-1
0	-1
-1	1
-1	0
-1	-2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	-2
0	-2
0	-9
1	-16
2	-18
2	-24
2	-32
2	-45
3	-58
4	-70
6	-86
8	-92
7	-93
6	-90
5	-73
4	-52
3	-33
1	-18
0	-8
-1	-3
-1	-1
0	-1
-1	0
-1	0
-1	-1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	-2
0	-2
0	-8
0	-15
2	-17
2	-24
2	-32
4	-44
6	-56
9	-68
11	-84
12	-91
12	-94
11	-91
9	-74
8	-53
6	-35
4	-20
2	-10
1	-3
1	-1
0	-2
0	0
0	0
0	-1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	-2
-1	-2
-1	-8
0	-13
1	-16
2	-24
3	-31
5	-42
8	-52
12	-65
15	-82
18	-90
20	-94
20	-92
18	-76
14	-56
10	-38
6	-23
3	-12
0	-4
0	-1
0	-2
0	0
0	0
0	-1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	-2
-1	-3
-1	-8
0	-12
2	-14
4	-23
5	-29
8	-39
10	-49
12	-62
14	-78
18	-86
22	-92
24	-92
24	-80
19	-62
13	-42
9	-26
4	-16
1	-6
0	-1
0	-2
-1	0
-1	0
-1	-1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	-2
1	-3
1	-9
1	-10
2	-12
4	-21
6	-27
9	-36
11	-48
12	-60
16	-74
20	-82
25	-88
29	-89
30	-82
26	-68
21	-47
16	-31
11	-21
6	-9
3	-2
1	-3
0	-1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	-1
1	-2
1	-9
2	-10
2	-10
3	-20
5	-25
8	-32
12	-45
16	-57
20	-70
24	-77
30	-82
35	-86
36	-84
32	-73
26	-54
19	-36
14	-26
10	-13
6	-5
4	-5
2	-2
2	0
2	-1
0	-1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	-2
0	-8
1	-9
1	-10
3	-18
5	-23
7	-29
12	-39
19	-52
25	-66
30	-72
34	-78
36	-83
39	-83
40	-76
36	-61
29	-43
22	-31
16	-18
10	-8
6	-7
4	-4
3	0
3	-1
3	-2
3	0
3	0
2	-1
2	-1
1	0
1	0
1	-1
0	0
1	0
1	-1
0	-1
0	0
1	0
2	0
2	-1
2	-1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	-2
0	-7
1	-9
1	-10
3	-15
5	-22
8	-26
12	-32
19	-46
26	-58
34	-66
38	-76
41	-80
46	-78
50	-77
47	-67
40	-51
33	-38
25	-25
18	-14
12	-10
9	-6
6	-2
4	-2
4	-2
4	0
4	0
4	-1
4	-2
3	-1
3	0
3	-1
3	0
2	0
1	-2
0	-2
0	0
0	1
0	0
0	-1
1	-1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	-2
0	-6
1	-8
3	-9
4	-12
6	-20
9	-23
13	-26
19	-40
26	-50
33	-59
40	-72
46	-74
51	-74
54	-75
54	-71
51	-57
47	-44
41	-32
35	-21
28	-16
23	-9
18	-6
15	-4
13	-2
12	0
12	0
12	-1
12	-2
12	-2
11	-1
11	-1
10	-1
8	-2
7	-3
7	-2
6	-1
3	0
2	0
2	1
5	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	-2
0	-5
1	-7
3	-8
5	-10
8	-17
11	-20
13	-23
15	-35
20	-43
29	-51
39	-64
47	-68
52	-70
56	-72
60	-70
62	-58
61	-48
57	-38
51	-28
44	-22
39	-14
35	-9
32	-7
29	-3
28	-1
27	-1
25	-2
24	-2
24	-2
22	-2
20	-2
18	-3
16	-3
16	-2
16	-2
16	-3
14	-2
14	0
15	2
16	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	-2
1	-4
2	-6
3	-7
4	-8
6	-14
9	-17
10	-22
13	-31
19	-35
28	-41
38	-53
48	-60
57	-65
64	-67
68	-66
70	-58
71	-49
69	-43
65	-33
61	-27
57	-18
54	-12
51	-10
48	-5
46	-2
43	-3
42	-3
41	-2
40	-4
38	-5
35	-5
32	-6
30	-4
30	-2
29	-2
28	-4
28	-2
28	1
29	3
29	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	-1
1	-2
2	-5
3	-7
3	-7
5	-11
8	-14
12	-20
17	-26
23	-28
28	-34
35	-44
44	-50
54	-56
63	-60
70	-61
76	-55
79	-48
80	-45
79	-36
78	-30
76	-21
73	-16
70	-13
68	-7
66	-5
64	-5
63	-4
62	-3
61	-6
59	-7
58	-7
56	-8
54	-6
51	-4
48	-4
46	-5
45	-2
45	2
46	4
49	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	-1
1	-4
2	-6
3	-6
5	-9
8	-11
12	-15
16	-20
20	-24
24	-30
28	-36
36	-40
46	-47
55	-51
64	-54
72	-49
77	-45
80	-44
83	-36
86	-29
86	-22
85	-19
83	-15
81	-8
80	-6
80	-6
80	-3
80	-4
80	-8
78	-8
77	-8
77	-9
75	-9
72	-8
69	-6
67	-6
67	-3
67	3
69	7
72	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	-3
1	-5
3	-4
4	-7
6	-8
8	-11
11	-16
14	-20
18	-26
25	-29
34	-30
44	-37
54	-42
62	-45
70	-43
75	-41
80	-39
85	-32
89	-26
92	-22
92	-20
92	-16
91	-10
90	-7
90	-6
90	-2
91	-3
92	-8
92	-10
91	-8
90	-10
89	-12
88	-10
88	-8
88	-7
88	-2
89	4
91	9
92	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	-2
2	-4
3	-4
3	-6
5	-6
7	-9
9	-14
12	-17
16	-21
22	-22
27	-22
34	-28
45	-32
56	-36
64	-36
71	-36
76	-35
78	-29
81	-23
84	-20
88	-18
91	-16
91	-11
90	-8
90	-5
91	-1
92	-2
94	-7
94	-10
92	-9
92	-9
94	-11
96	-10
96	-8
96	-6
97	-2
97	5
97	10
98	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	-1
1	-2
1	-4
2	-5
3	-4
5	-7
8	-11
12	-13
16	-16
20	-17
23	-19
26	-22
32	-21
41	-26
51	-28
60	-28
67	-30
72	-26
76	-20
78	-17
80	-15
83	-13
86	-10
87	-8
86	-6
86	0
86	-1
88	-6
91	-9
90	-12
87	-10
88	-8
92	-8
94	-7
96	-4
99	0
100	4
97	9
94	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	-2
0	-3
1	-4
2	-4
3	-4
5	-8
9	-10
14	-10
19	-13
23	-16
25	-19
26	-17
30	-18
37	-19
45	-20
54	-23
63	-20
69	-16
72	-16
73	-14
74	-11
75	-8
76	-8
75	-7
72	-2
70	-1
71	-2
76	-4
82	-12
85	-11
86	-5
88	-6
89	-5
90	-2
90	1
89	2
86	4
82	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	-2
1	-2
2	-2
2	-3
2	-4
2	-6
4	-6
8	-6
12	-8
17	-13
20	-16
23	-15
26	-13
30	-13
34	-14
38	-15
44	-12
50	-11
56	-12
60	-11
63	-10
65	-7
65	-8
64	-9
62	-6
59	-2
58	0
59	0
63	-6
70	-6
74	-4
75	-5
76	-4
76	-2
75	0
73	0
72	1
70	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	-1
1	-2
1	-2
2	-2
2	-4
4	-4
5	-4
6	-3
8	-5
11	-9
15	-13
19	-12
24	-9
28	-9
30	-11
31	-12
33	-8
37	-6
41	-8
46	-7
49	-7
51	-6
52	-8
53	-9
55	-7
55	-4
52	-2
48	-2
47	-1
51	0
54	-3
56	-4
57	-3
58	-2
58	-1
58	-1
58	1
58	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	-1
1	-2
2	-2
3	-2
5	-3
6	-3
5	-3
5	-3
6	-6
10	-8
15	-8
18	-6
19	-7
21	-10
24	-9
26	-5
27	-4
28	-4
30	-4
32	-4
36	-4
39	-6
43	-5
48	-4
51	-4
50	-6
46	-6
42	-2
38	0
37	-2
38	-2
39	-2
41	-1
43	0
44	-1
45	2
46	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	-1
1	-1
2	-1
2	-2
2	-4
1	-4
2	-2
3	-4
5	-5
7	-4
10	-4
12	-6
15	-7
18	-6
22	-3
23	-3
24	-4
24	-4
25	-1
28	-1
32	-3
35	-1
38	0
40	-2
42	-7
43	-7
42	-6
38	-4
35	-2
35	-2
35	-1
34	0
34	0
33	0
32	1
30	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	-2
2	-3
3	-3
4	-2
4	-2
4	-4
5	-2
6	-2
9	-3
11	-4
12	-3
14	-1
16	-2
18	-2
20	-3
20	0
19	1
20	0
20	0
20	0
19	-1
21	-4
26	-4
31	-6
34	-6
33	-3
32	-3
30	-2
28	-2
26	-2
24	-1
22	-1
20	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	-1
1	-1
3	-2
4	-2
4	-2
5	-3
6	-2
6	-1
5	-2
5	-3
5	-2
5	-1
5	0
6	0
8	-2
8	-1
8	1
8	1
8	0
8	0
9	-1
10	0
13	0
16	-3
17	-4
19	-3
20	-3
20	-3
21	-2
22	-2
22	-2
22	-2
23	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	-1
1	-1
1	-2
2	-2
2	-1
3	-1
3	-3
3	-2
4	-2
3	-2
2	0
2	0
2	0
3	-1
3	0
2	1
2	1
4	0
5	0
6	1
5	2
6	-1
8	-2
11	-1
12	-2
13	-3
13	-2
14	-2
14	-2
16	0
16	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	-2
1	-2
1	0
2	-1
3	-2
4	-2
4	-2
4	-2
4	0
4	0
4	0
4	0
4	-1
4	1
3	1
3	1
3	1
2	0
2	1
1	0
1	0
1	0
2	-1
3	-2
4	-2
5	-1
6	-1
6	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	-1
1	-1
1	0
1	0
2	-1
2	-2
3	-2
4	-1
4	0
4	0
4	0
4	0
4	-1
4	0
3	0
2	1
2	1
1	0
1	0
0	0
0	0
0	0
0	0
0	-1
1	-1
1	0
1	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	-1
1	-1
1	0
1	0
1	0
1	0
1	0
1	0
1	0
1	0
1	0
0	0
0	0
0	0
-1	-1
-2	-1
-2	0
-1	0
0	0
0	0
0	0
0	0
-1	-1
-2	-1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	-1
0	-1
0	0
0	0
0	0
0	0
0	0
0	0
0	-1
0	-1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	-1
1	-1
1	0
0	0
0	0
0	0
0	0
0	0
0	-1
0	-1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	-1
0	-1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	-1
1	-1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
